ID,LanguageName,Language,Latitude,Longitude,Family,Concept,Segments,ConceptB,SegmentsB,Colexification
1552,Tehuelche,tehu1242,-47.5796,-68.3235,Chonan,BITTER,"t̪ʼ aː r̪ x",SWEET,"qʼ o̞ ʔ n̪",0
1553,Teiwa,teiw1235,-8.37662,124.174,Timor-Alor-Pantar,BITTER,"m a ħ a ʔ",SALTY,"m a s i l",0
1554,Teiwa,teiw1235,-8.37662,124.174,Timor-Alor-Pantar,BITTER,"m a ħ a ʔ",SWEET,"w u b",0
1555,Teiwa,teiw1235,-8.37662,124.174,Timor-Alor-Pantar,SALTY,"m a s i l",SWEET,"w u b",0
415,Telugu,telu1262,16.45,78.7,Dravidian,BITTER,"tɕ eː d̪ a i n̪ ʌ",SOUR,"p u lː ʌ n̪ i",0
416,Telugu,telu1262,16.45,78.7,Dravidian,BITTER,"tɕ eː d̪ a i n̪ ʌ",SWEET,"t̪ i jː ʌ n̪ i",0
417,Telugu,telu1262,16.45,78.7,Dravidian,SOUR,"p u lː ʌ n̪ i",SWEET,"t̪ i jː ʌ n̪ i",0
528,"Tembé",temb1276,-2.6123,-48.2359,Tupian,SOUR,"a j",SWEET,"t e t e k a t u",0
531,Parintintin,tenh1241,-7.92626,-61.936,Tupian,SOUR,"a j a h i β",SWEET,"e ʔ ẽ",0
1911,"Piðimdi",tera1251,11.0376,11.80953,Afro-Asiatic,BITTER,"ɗ a + ɗ a",SOUR,"ʃ o m + ʃ o m",0
1912,"Piðimdi",tera1251,11.0376,11.80953,Afro-Asiatic,BITTER,"ɗ a + ɗ a",SWEET,"n ɨ m + n ɨ m",0
1910,"Piðimdi",tera1251,11.0376,11.80953,Afro-Asiatic,SOUR,"ʃ o m + ʃ o m",SWEET,"n ɨ m + n ɨ m",0
1556,Terei,tere1278,-6.70051,155.745,"South Bougainville",BITTER,"a p a r a",SALTY,"i t u a t i",0
1557,Terei,tere1278,-6.70051,155.745,"South Bougainville",BITTER,"a p a r a",SOUR,"iː n a",0
1558,Terei,tere1278,-6.70051,155.745,"South Bougainville",BITTER,"a p a r a",SWEET,"m u r i r a t i",0
1559,Terei,tere1278,-6.70051,155.745,"South Bougainville",SALTY,"i t u a t i",SOUR,"iː n a",0
1560,Terei,tere1278,-6.70051,155.745,"South Bougainville",SALTY,"i t u a t i",SWEET,"m u r i r a t i",0
1561,Terei,tere1278,-6.70051,155.745,"South Bougainville",SOUR,"iː n a",SWEET,"m u r i r a t i",0
1567,Thai,thai1261,16.0,101.0,Tai-Kadai,BITTER,"kʰ o m",SALTY,"kʰ e m",0
1568,Thai,thai1261,16.0,101.0,Tai-Kadai,BITTER,"kʰ o m",SOUR,"p i a w",0
1569,Thai,thai1261,16.0,101.0,Tai-Kadai,BITTER,"kʰ o m",SOUR,"s o m",0
1570,Thai,thai1261,16.0,101.0,Tai-Kadai,BITTER,"kʰ o m",SWEET,"m a tʰ u r o t",0
1571,Thai,thai1261,16.0,101.0,Tai-Kadai,BITTER,"kʰ o m",SWEET,"w a a n",0
1572,Thai,thai1261,16.0,101.0,Tai-Kadai,BITTER,"kʰ o m",SWEET,"ʔ eː m",0
1562,Thai,thai1261,16.0,101.0,Tai-Kadai,SALTY,"kʰ e m",SOUR,"p i a w",0
1563,Thai,thai1261,16.0,101.0,Tai-Kadai,SALTY,"kʰ e m",SOUR,"s o m",0
1564,Thai,thai1261,16.0,101.0,Tai-Kadai,SALTY,"kʰ e m",SWEET,"m a tʰ u r o t",0
1565,Thai,thai1261,16.0,101.0,Tai-Kadai,SALTY,"kʰ e m",SWEET,"w a a n",0
1566,Thai,thai1261,16.0,101.0,Tai-Kadai,SALTY,"kʰ e m",SWEET,"ʔ eː m",0
1573,Thai,thai1261,16.0,101.0,Tai-Kadai,SOUR,"p i a w",SWEET,"m a tʰ u r o t",0
1574,Thai,thai1261,16.0,101.0,Tai-Kadai,SOUR,"p i a w",SWEET,"w a a n",0
1575,Thai,thai1261,16.0,101.0,Tai-Kadai,SOUR,"p i a w",SWEET,"ʔ eː m",0
1576,Thai,thai1261,16.0,101.0,Tai-Kadai,SOUR,"s o m",SWEET,"m a tʰ u r o t",0
1577,Thai,thai1261,16.0,101.0,Tai-Kadai,SOUR,"s o m",SWEET,"w a a n",0
1578,Thai,thai1261,16.0,101.0,Tai-Kadai,SOUR,"s o m",SWEET,"ʔ eː m",0
630,Thakali,thak1245,28.7014,83.6466,Sino-Tibetan,BITTER,"k a m + p a",SALTY,"tʃ a c a + ŋ a m + p a",0
631,Thakali,thak1245,28.7014,83.6466,Sino-Tibetan,BITTER,"k a m + p a",SALTY,"tʃ a c a + ŋ a m + p a",0
632,Thakali,thak1245,28.7014,83.6466,Sino-Tibetan,BITTER,"k a m + p a",SOUR,"k j u ŋ + p a",0
633,Thakali,thak1245,28.7014,83.6466,Sino-Tibetan,BITTER,"k a m + p a",SOUR,"k j u ŋ + p a",0
634,Thakali,thak1245,28.7014,83.6466,Sino-Tibetan,BITTER,"k a m + p a",SWEET,"k e k i + w a",0
635,Thakali,thak1245,28.7014,83.6466,Sino-Tibetan,BITTER,"k a m + p a",SWEET,"k e k i + w a",0
642,Thakali,thak1245,28.7014,83.6466,Sino-Tibetan,BITTER,"k a m + p a",SALTY,"tʃ a c a + ŋ a m + p a",0
643,Thakali,thak1245,28.7014,83.6466,Sino-Tibetan,BITTER,"k a m + p a",SALTY,"tʃ a c a + ŋ a m + p a",0
644,Thakali,thak1245,28.7014,83.6466,Sino-Tibetan,BITTER,"k a m + p a",SOUR,"k j u ŋ + p a",0
645,Thakali,thak1245,28.7014,83.6466,Sino-Tibetan,BITTER,"k a m + p a",SOUR,"k j u ŋ + p a",0
646,Thakali,thak1245,28.7014,83.6466,Sino-Tibetan,BITTER,"k a m + p a",SWEET,"k e k i + w a",0
647,Thakali,thak1245,28.7014,83.6466,Sino-Tibetan,BITTER,"k a m + p a",SWEET,"k e k i + w a",0
636,Thakali,thak1245,28.7014,83.6466,Sino-Tibetan,SALTY,"tʃ a c a + ŋ a m + p a",SOUR,"k j u ŋ + p a",0
637,Thakali,thak1245,28.7014,83.6466,Sino-Tibetan,SALTY,"tʃ a c a + ŋ a m + p a",SOUR,"k j u ŋ + p a",0
638,Thakali,thak1245,28.7014,83.6466,Sino-Tibetan,SALTY,"tʃ a c a + ŋ a m + p a",SWEET,"k e k i + w a",0
639,Thakali,thak1245,28.7014,83.6466,Sino-Tibetan,SALTY,"tʃ a c a + ŋ a m + p a",SWEET,"k e k i + w a",0
648,Thakali,thak1245,28.7014,83.6466,Sino-Tibetan,SALTY,"tʃ a c a + ŋ a m + p a",SOUR,"k j u ŋ + p a",0
649,Thakali,thak1245,28.7014,83.6466,Sino-Tibetan,SALTY,"tʃ a c a + ŋ a m + p a",SOUR,"k j u ŋ + p a",0
650,Thakali,thak1245,28.7014,83.6466,Sino-Tibetan,SALTY,"tʃ a c a + ŋ a m + p a",SWEET,"k e k i + w a",0
651,Thakali,thak1245,28.7014,83.6466,Sino-Tibetan,SALTY,"tʃ a c a + ŋ a m + p a",SWEET,"k e k i + w a",0
628,Thakali,thak1245,28.7014,83.6466,Sino-Tibetan,SOUR,"k j u ŋ + p a",SWEET,"k e k i + w a",0
629,Thakali,thak1245,28.7014,83.6466,Sino-Tibetan,SOUR,"k j u ŋ + p a",SWEET,"k e k i + w a",0
640,Thakali,thak1245,28.7014,83.6466,Sino-Tibetan,SOUR,"k j u ŋ + p a",SWEET,"k e k i + w a",0
641,Thakali,thak1245,28.7014,83.6466,Sino-Tibetan,SOUR,"k j u ŋ + p a",SWEET,"k e k i + w a",0
1969,Khoirao,than1255,25.2167,94.0333,Sino-Tibetan,BITTER,"k a k a b a",SWEET,"k a + h u m + b a",0
1579,Tima,tima1241,11.7176,29.1632,Katla-Tima,BITTER,"k ʌ k",SALTY,"h oː h oː k",0
1580,Tima,tima1241,11.7176,29.1632,Katla-Tima,BITTER,"k ʌ k",SOUR,"d ɛ",0
1581,Tima,tima1241,11.7176,29.1632,Katla-Tima,BITTER,"k ʌ k",SWEET,"h i n",0
1582,Tima,tima1241,11.7176,29.1632,Katla-Tima,SALTY,"h oː h oː k",SOUR,"d ɛ",0
1583,Tima,tima1241,11.7176,29.1632,Katla-Tima,SALTY,"h oː h oː k",SWEET,"h i n",0
1584,Tima,tima1241,11.7176,29.1632,Katla-Tima,SOUR,"d ɛ",SWEET,"h i n",0
1585,Timucua,timu1245,30.3027,-82.3132,,BITTER,"m e l o",SALTY,"a p i",0
1586,Timucua,timu1245,30.3027,-82.3132,,BITTER,"m e l o",SWEET,"j u r u r u k a",0
1587,Timucua,timu1245,30.3027,-82.3132,,SALTY,"a p i",SWEET,"j u r u r u k a",0
1588,Tiwi,tiwi1244,-11.6308,130.949,,BITTER,"m a n k w a m u ŋ a",SALTY,"k i ɾ i ɻ i k a",0
1589,Tiwi,tiwi1244,-11.6308,130.949,,BITTER,"m a n k w a m u ŋ a",SOUR,"k w a m i ŋ a",0
1590,Tiwi,tiwi1244,-11.6308,130.949,,BITTER,"m a n k w a m u ŋ a",SWEET,"k i ɾ i ŋʷ a t̪ i",0
1591,Tiwi,tiwi1244,-11.6308,130.949,,SALTY,"k i ɾ i ɻ i k a",SOUR,"k w a m i ŋ a",0
1592,Tiwi,tiwi1244,-11.6308,130.949,,SALTY,"k i ɾ i ɻ i k a",SWEET,"k i ɾ i ŋʷ a t̪ i",0
1593,Tiwi,tiwi1244,-11.6308,130.949,,SOUR,"k w a m i ŋ a",SWEET,"k i ɾ i ŋʷ a t̪ i",0
1594,Toaripi,toar1246,-8.07231,146.206,Eleman,BITTER,"e̞ o̞ k e̞ r e̞",SALTY,"m a k a i k a r a",0
1595,Toaripi,toar1246,-8.07231,146.206,Eleman,BITTER,"e̞ o̞ k e̞ r e̞",SOUR,"f u r i h i",0
1596,Toaripi,toar1246,-8.07231,146.206,Eleman,BITTER,"e̞ o̞ k e̞ r e̞",SWEET,"t̪ a p a r e̞",0
1597,Toaripi,toar1246,-8.07231,146.206,Eleman,SALTY,"m a k a i k a r a",SOUR,"f u r i h i",0
1598,Toaripi,toar1246,-8.07231,146.206,Eleman,SALTY,"m a k a i k a r a",SWEET,"t̪ a p a r e̞",0
1599,Toaripi,toar1246,-8.07231,146.206,Eleman,SOUR,"f u r i h i",SWEET,"t̪ a p a r e̞",0
847,Togo_Kan,togo1254,14.16,-3.38,Dogon,BITTER,"k a g a + r a",SWEET,"ɛ l u",0
848,Tommo_So,tomm1242,14.67,-3.51,Dogon,BITTER,"g a l a + l u",SWEET,"ɛ l ɛ + l u",0
849,Toro_Tegu,toro1253,15.01,-2.4,Dogon,BITTER,"g o l u",SWEET,"e t u",0
1600,Trumai,trum1247,-11.8119,-53.5717,,BITTER,"tsʼ a ʔ + tsʼ a e + t a k",SOUR,"ts i + ʃ ɨ ʃ ɨ ʃ",0
1601,Trumai,trum1247,-11.8119,-53.5717,,BITTER,"tsʼ a ʔ + tsʼ a e + t a k",SWEET,"tsʼ a ʔ + tsʼ a e",0
1602,Trumai,trum1247,-11.8119,-53.5717,,SOUR,"ts i + ʃ ɨ ʃ ɨ ʃ",SWEET,"tsʼ a ʔ + tsʼ a e",0
4,"Monpa Dirang",tsha1245,27.34959,92.27914,Sino-Tibetan,BITTER,"kʰ a w a n",SOUR,"tʃʰ u r p u",0
5,"Monpa Dirang",tsha1245,27.34959,92.27914,Sino-Tibetan,BITTER,"kʰ a w a n",SWEET,"j u ŋ b u",0
6,"Monpa Dirang",tsha1245,27.34959,92.27914,Sino-Tibetan,SOUR,"tʃʰ u r p u",SWEET,"j u ŋ b u",0
2047,"rGyalrong (Maerkang Caodeng (B))",tsho1240,32.209102,101.832718,Sino-Tibetan,BITTER,"k a ³³ + k ʃ e ⁵⁵",SOUR,"k ə ³³ + tʃʼ ɔ r ⁴⁴",0
2048,"rGyalrong (Maerkang Caodeng (B))",tsho1240,32.209102,101.832718,Sino-Tibetan,BITTER,"k a ³³ + k ʃ e ⁵⁵",SWEET,"k ə ²² + tʃʼ i ⁴⁴",0
2049,"rGyalrong (Maerkang Caodeng (B))",tsho1240,32.209102,101.832718,Sino-Tibetan,SOUR,"k ə ³³ + tʃʼ ɔ r ⁴⁴",SWEET,"k ə ²² + tʃʼ i ⁴⁴",0
1609,Tunica,tuni1252,30.9888,-92.5403,,BITTER,"tʰ ɔ r a h tʰ a",SALTY,"h a h tʃʰ u",0
1610,Tunica,tuni1252,30.9888,-92.5403,,BITTER,"tʰ ɔ r a h tʰ a",SOUR,"j a ʃ a",0
1611,Tunica,tuni1252,30.9888,-92.5403,,BITTER,"tʰ ɔ r a h tʰ a",SWEET,"w i s tʰ a",0
1612,Tunica,tuni1252,30.9888,-92.5403,,SALTY,"h a h tʃʰ u",SOUR,"j a ʃ a",0
1613,Tunica,tuni1252,30.9888,-92.5403,,SALTY,"h a h tʃʰ u",SWEET,"w i s tʰ a",0
1614,Tunica,tuni1252,30.9888,-92.5403,,SOUR,"j a ʃ a",SWEET,"w i s tʰ a",0
2527,Tuoluo,tuol1234,23.3833337,102.1839821,Sino-Tibetan,BITTER,"qʰ o ³³",SALTY,"tsʰ o ŋ ²¹",0
2528,Tuoluo,tuol1234,23.3833337,102.1839821,Sino-Tibetan,BITTER,"qʰ o ³³",SOUR,"s o ŋ ⁵⁵",0
2529,Tuoluo,tuol1234,23.3833337,102.1839821,Sino-Tibetan,SALTY,"tsʰ o ŋ ²¹",SOUR,"s o ŋ ⁵⁵",0
2438,Turkmen,turk1304,37.0872,59.1757,Turkic,BITTER,"a dʑ ɯ",SWEET,"s y j dʑ i",0
2439,Tuvan,tuvi1240,51.7,94.36667,Turkic,BITTER,"a ʒ ɯ ɣ",SOUR,"a ʒ ɯ ɣ",1
2574,"Zinacantán Tzotzil",tzot1259,16.8333,-92.8333,Mayan,BITTER,"tʃʼ a",SALTY,"tʃʰ i ʔ",0
2575,"Zinacantán Tzotzil",tzot1259,16.8333,-92.8333,Mayan,BITTER,"tʃʼ a",SOUR,"pʰ o h",0
2576,"Zinacantán Tzotzil",tzot1259,16.8333,-92.8333,Mayan,BITTER,"tʃʼ a",SWEET,"tʃʰ i ʔ",0
2572,"Zinacantán Tzotzil",tzot1259,16.8333,-92.8333,Mayan,SALTY,"tʃʰ i ʔ",SOUR,"pʰ o h",0
2573,"Zinacantán Tzotzil",tzot1259,16.8333,-92.8333,Mayan,SALTY,"tʃʰ i ʔ",SWEET,"tʃʰ i ʔ",1
2577,"Zinacantán Tzotzil",tzot1259,16.8333,-92.8333,Mayan,SOUR,"pʰ o h",SWEET,"tʃʰ i ʔ",0
2125,Udmurt,udmu1245,56.13,52.64,Uralic,BITTER,"k u r ɨ t",SOUR,"tɕ ɨ r s",0
2126,Udmurt,udmu1245,56.13,52.64,Uralic,BITTER,"k u r ɨ t",SWEET,"tɕʲ e s k ɨ t",0
2127,Udmurt,udmu1245,56.13,52.64,Uralic,SOUR,"tɕ ɨ r s",SWEET,"tɕʲ e s k ɨ t",0
1620,Uduk,uduk1239,9.16012,34.2293,Koman,BITTER,"k a h",SALTY,"d a ŋ g a ɗ a ŋ",0
1621,Uduk,uduk1239,9.16012,34.2293,Koman,BITTER,"k a h",SOUR,"k a h a kʰ a",0
1622,Uduk,uduk1239,9.16012,34.2293,Koman,BITTER,"k a h",SWEET,"d̪ e l d̪ e l",0
1623,Uduk,uduk1239,9.16012,34.2293,Koman,SALTY,"d a ŋ g a ɗ a ŋ",SOUR,"k a h a kʰ a",0
1624,Uduk,uduk1239,9.16012,34.2293,Koman,SALTY,"d a ŋ g a ɗ a ŋ",SWEET,"d̪ e l d̪ e l",0
1625,Uduk,uduk1239,9.16012,34.2293,Koman,SOUR,"k a h a kʰ a",SWEET,"d̪ e l d̪ e l",0
2440,Uyghur,uigh1240,43.67,79.75,Turkic,BITTER,"a tɕ tɕ i q",SOUR,"a tʃː i q",0
2213,Ukrainian,ukra1253,50.25,28.65,Indo-European,BITTER,"ɦ j i r k ɪ j",SOUR,"k ɪ s l ɪ j",0
2214,Ukrainian,ukra1253,50.25,28.65,Indo-European,BITTER,"ɦ j i r k ɪ j",SWEET,"s ɔ l ɔ d k ɪ j",0
2215,Ukrainian,ukra1253,50.25,28.65,Indo-European,SOUR,"k ɪ s l ɪ j",SWEET,"s ɔ l ɔ d k ɪ j",0
1632,Urarina,urar1246,-4.44006,-75.4211,,BITTER,"e l o n aː",SALTY,"t e b e u ɽ u",0
539,UrubuKaapor,urub1250,-2.46455,-46.2204,Tupian,SOUR,"h i",SWEET,"h e ʔ ẽ",0
532,Urueuwauwau,urue1240,-10.9176,-63.8086,Tupian,SOUR,"a j a h i β",SWEET,"e ʔ ẽ",0
2068,Veps,veps1250,60.34,34.79,Uralic,BITTER,"k ɑ r g ɛ d",SOUR,"m ʊ i g ɛ d",0
2069,Veps,veps1250,60.34,34.79,Uralic,BITTER,"k ɑ r g ɛ d",SWEET,"m ɑ g ɛ d",0
2070,Veps,veps1250,60.34,34.79,Uralic,SOUR,"m ʊ i g ɛ d",SWEET,"m ɑ g ɛ d",0
486,Vietnamese,viet1252,10.5,106.5,Austroasiatic,BITTER,"ɗ a ŋ ⁴⁵",SALTY,"m a ŋ ²¹²",0
487,Vietnamese,viet1252,10.5,106.5,Austroasiatic,BITTER,"ɗ a ŋ ⁴⁵",SOUR,"c uə ³³",0
488,Vietnamese,viet1252,10.5,106.5,Austroasiatic,BITTER,"ɗ a ŋ ⁴⁵",SWEET,"ŋ ɔː k ²¹²",0
484,Vietnamese,viet1252,10.5,106.5,Austroasiatic,SALTY,"m a ŋ ²¹²",SOUR,"c uə ³³",0
485,Vietnamese,viet1252,10.5,106.5,Austroasiatic,SALTY,"m a ŋ ²¹²",SWEET,"ŋ ɔː k ²¹²",0
489,Vietnamese,viet1252,10.5,106.5,Austroasiatic,SOUR,"c uə ³³",SWEET,"ŋ ɔː k ²¹²",0
1633,Wageman,wage1238,-13.8627,131.893,,BITTER,"n ʊ g ʊ ɟ a k g ɪ n",SOUR,"n ʊ g ʊ ɟ a k g ɪ n",1
2026,Wancho,wanc1238,26.9667,95.8167,Sino-Tibetan,BITTER,"k a",SOUR,"s i",0
2027,Wancho,wanc1238,26.9667,95.8167,Sino-Tibetan,BITTER,"k a",SOUR,"ts a n a m",0
2028,Wancho,wanc1238,26.9667,95.8167,Sino-Tibetan,BITTER,"k a",SWEET,"t i",0
2029,Wancho,wanc1238,26.9667,95.8167,Sino-Tibetan,SOUR,"ts a n a m",SWEET,"t i",0
2030,Wancho,wanc1238,26.9667,95.8167,Sino-Tibetan,SOUR,"s i",SWEET,"t i",0
1878,Mandara,wand1278,11.3169,13.8996,Afro-Asiatic,BITTER,"ɗ ɛ ɗ ɛ x ɛ",SOUR,"ɗ ə ŋ ɗ ə ŋ j e",0
1879,Mandara,wand1278,11.3169,13.8996,Afro-Asiatic,BITTER,"ɗ ɛ ɗ ɛ x ɛ",SWEET,"m t a k e",0
1877,Mandara,wand1278,11.3169,13.8996,Afro-Asiatic,SOUR,"ɗ ə ŋ ɗ ə ŋ j e",SWEET,"m t a k e",0
53,"Bugun Wangho",wang1301,27.231398,92.436886,Sino-Tibetan,BITTER,"e kʰ o u",SOUR,"e tʃ i ŋ",0
54,"Bugun Wangho",wang1301,27.231398,92.436886,Sino-Tibetan,BITTER,"e kʰ o u",SWEET,"pʰ i j a ŋ",0
55,"Bugun Wangho",wang1301,27.231398,92.436886,Sino-Tibetan,SOUR,"e tʃ i ŋ",SWEET,"pʰ i j a ŋ",0
1634,Waorani,waor1240,-1.12312,-76.683,,BITTER,"t ĩ + d ã",SALTY,"k a t i",0
1635,Waorani,waor1240,-1.12312,-76.683,,BITTER,"t ĩ + d ã",SOUR,"t ĩ + d ã",1
1636,Waorani,waor1240,-1.12312,-76.683,,BITTER,"t ĩ + d ã",SWEET,"w a ẽ b ẽ",0
1637,Waorani,waor1240,-1.12312,-76.683,,SALTY,"k a t i",SOUR,"t ĩ + d ã",0
1638,Waorani,waor1240,-1.12312,-76.683,,SALTY,"k a t i",SWEET,"w a ẽ b ẽ",0
1639,Waorani,waor1240,-1.12312,-76.683,,SOUR,"t ĩ + d ã",SWEET,"w a ẽ b ẽ",0
1640,Wappo,wapp1239,38.25,-122.5,Yuki-Wappo,BITTER,"n̪ o t̪ʰ o l̪ʰ iː j a kʰ i ʔ",SALTY,"tʃ u m e",0
1641,Wappo,wapp1239,38.25,-122.5,Yuki-Wappo,BITTER,"n̪ o t̪ʰ o l̪ʰ iː j a kʰ i ʔ",SOUR,"n̪ a p u ts̪ ʔ o t iː j aː kʰ i ʔ",0
1642,Wappo,wapp1239,38.25,-122.5,Yuki-Wappo,BITTER,"n̪ o t̪ʰ o l̪ʰ iː j a kʰ i ʔ",SWEET,"d u l̪ s̪ e ʔ",0
1643,Wappo,wapp1239,38.25,-122.5,Yuki-Wappo,SALTY,"tʃ u m e",SOUR,"n̪ a p u ts̪ ʔ o t iː j aː kʰ i ʔ",0
1644,Wappo,wapp1239,38.25,-122.5,Yuki-Wappo,SALTY,"tʃ u m e",SWEET,"d u l̪ s̪ e ʔ",0
1645,Wappo,wapp1239,38.25,-122.5,Yuki-Wappo,SOUR,"n̪ a p u ts̪ ʔ o t iː j aː kʰ i ʔ",SWEET,"d u l̪ s̪ e ʔ",0
1646,Warao,wara1303,7.50851,-59.3528,,BITTER,"a h i",SALTY,"b a m u t a",0
1647,Warao,wara1303,7.50851,-59.3528,,BITTER,"a h i",SOUR,"a h i",1
1648,Warao,wara1303,7.50851,-59.3528,,BITTER,"a h i",SWEET,"s i m o",0
1649,Warao,wara1303,7.50851,-59.3528,,SALTY,"b a m u t a",SOUR,"a h i",0
1650,Warao,wara1303,7.50851,-59.3528,,SALTY,"b a m u t a",SWEET,"s i m o",0
1651,Warao,wara1303,7.50851,-59.3528,,SOUR,"a h i",SWEET,"s i m o",0
538,"Wayampí",waya1270,1.73817,-52.6887,Tupian,SOUR,"h a j",SWEET,"ẽ ʔ ẽ",0
2711,Nersu,wein1239,27.141233,104.020331,Sino-Tibetan,BITTER,"kʰ o ³³",SALTY,"kʰ o ³³",1
2712,Nersu,wein1239,27.141233,104.020331,Sino-Tibetan,BITTER,"kʰ o ³³",SOUR,"ʈʂ i ¹³",0
2713,Nersu,wein1239,27.141233,104.020331,Sino-Tibetan,BITTER,"kʰ o ³³",SWEET,"ʈʂʰ y ¹³",0
2714,Nersu,wein1239,27.141233,104.020331,Sino-Tibetan,SALTY,"kʰ o ³³",SOUR,"ʈʂ i ¹³",0
2715,Nersu,wein1239,27.141233,104.020331,Sino-Tibetan,SALTY,"kʰ o ³³",SWEET,"ʈʂʰ y ¹³",0
2710,Nersu,wein1239,27.141233,104.020331,Sino-Tibetan,SOUR,"ʈʂ i ¹³",SWEET,"ʈʂʰ y ¹³",0
385,"Rawngtu Weilong",wela1234,21.366667,93.983333,Bookkeeping,BITTER,"kʰ ɑ + t ɨ",SOUR,"tʰ w ə r + t ɨ",0
386,"Rawngtu Weilong",wela1234,21.366667,93.983333,Bookkeeping,BITTER,"kʰ ɑ + t ɨ",SWEET,"ʔ oi + t ɨ",0
387,"Rawngtu Weilong",wela1234,21.366667,93.983333,Bookkeeping,SOUR,"tʰ w ə r + t ɨ",SWEET,"ʔ oi + t ɨ",0
2242,Welsh,wels1247,52.0,-4.0,Indo-European,BITTER,"χ w ɛ r ʊ",SOUR,"s ɪ r",0
2243,Welsh,wels1247,52.0,-4.0,Indo-European,BITTER,"χ w ɛ r ʊ",SWEET,"m ɛ l ɪ s",0
2244,Welsh,wels1247,52.0,-4.0,Indo-European,SOUR,"s ɪ r",SWEET,"m ɛ l ɪ s",0
2370,Wersing,wers1238,-8.33936,124.932,Timor-Alor-Pantar,BITTER,"m a k a l + m u k u p",SWEET,"m a l a ŋ",0
2614,Shuizhuping,west1506,24.73,98.9,Sino-Tibetan,BITTER,"kʰ a ²¹",SALTY,"kʰ a ²¹",1
2615,Shuizhuping,west1506,24.73,98.9,Sino-Tibetan,BITTER,"kʰ a ²¹",SOUR,"tɕ i ²⁴",0
2616,Shuizhuping,west1506,24.73,98.9,Sino-Tibetan,BITTER,"kʰ a ²¹",SWEET,"ʈʂʰ ʅ ²⁴",0
2618,Shuizhuping,west1506,24.73,98.9,Sino-Tibetan,SALTY,"kʰ a ²¹",SOUR,"tɕ i ²⁴",0
2619,Shuizhuping,west1506,24.73,98.9,Sino-Tibetan,SALTY,"kʰ a ²¹",SWEET,"ʈʂʰ ʅ ²⁴",0
2617,Shuizhuping,west1506,24.73,98.9,Sino-Tibetan,SOUR,"tɕ i ²⁴",SWEET,"ʈʂʰ ʅ ²⁴",0
2189,"Western Farsi",west2369,28.66,55.16,Indo-European,BITTER,"t æ l x",SOUR,"t o ɾ ʃ",0
2190,"Western Farsi",west2369,28.66,55.16,Indo-European,BITTER,"t æ l x",SWEET,"ʃ i ɾ i n",0
2191,"Western Farsi",west2369,28.66,55.16,Indo-European,SOUR,"t o ɾ ʃ",SWEET,"ʃ i ɾ i n",0
2553,"Selice Romani",west2376,48.091,17.9609,Indo-European,BITTER,"k e r k o",SALTY,"l o n d o",0
2554,"Selice Romani",west2376,48.091,17.9609,Indo-European,BITTER,"k e r k o",SOUR,"ʃ u t l o",0
2555,"Selice Romani",west2376,48.091,17.9609,Indo-European,BITTER,"k e r k o",SWEET,"g u l l o",0
2551,"Selice Romani",west2376,48.091,17.9609,Indo-European,SALTY,"l o n d o",SOUR,"ʃ u t l o",0
2552,"Selice Romani",west2376,48.091,17.9609,Indo-European,SALTY,"l o n d o",SWEET,"g u l l o",0
2556,"Selice Romani",west2376,48.091,17.9609,Indo-European,SOUR,"ʃ u t l o",SWEET,"g u l l o",0
2113,"Hill Mari",west2392,56.33,46.33,Uralic,BITTER,"k ɑ tʃ ə",SOUR,"ʃ ɑ p ə",0
2114,"Hill Mari",west2392,56.33,46.33,Uralic,BITTER,"k ɑ tʃ ə",SWEET,"m y æ n",0
2115,"Hill Mari",west2392,56.33,46.33,Uralic,SOUR,"ʃ ɑ p ə",SWEET,"m y æ n",0
2431,"Saryg Yugur",west2402,39.0548,99.3112,Turkic,BITTER,"a tɕ ɯ ɣ",SOUR,"a tɕ ɯ ɣ",1
2432,"Saryg Yugur",west2402,39.0548,99.3112,Turkic,BITTER,"a tɕ ɯ ɣ",SWEET,"t a tː ɯ ɣ",0
2433,"Saryg Yugur",west2402,39.0548,99.3112,Turkic,SOUR,"a tɕ ɯ ɣ",SWEET,"t a tː ɯ ɣ",0
606,"Tamang (Sahu)",west2415,28.0239,85.0563,Sino-Tibetan,BITTER,"k aː m p aː",SALTY,"t s aː t aː + ŋ a̤ː m p aː",0
607,"Tamang (Sahu)",west2415,28.0239,85.0563,Sino-Tibetan,BITTER,"k aː m p aː",SALTY,"t s aː t aː + ŋ a̤ː m p aː",0
608,"Tamang (Sahu)",west2415,28.0239,85.0563,Sino-Tibetan,BITTER,"k aː m p aː",SOUR,"k j u ŋ + p aː",0
609,"Tamang (Sahu)",west2415,28.0239,85.0563,Sino-Tibetan,BITTER,"k aː m p aː",SOUR,"k j u ŋ + p aː",0
610,"Tamang (Sahu)",west2415,28.0239,85.0563,Sino-Tibetan,BITTER,"k aː m p aː",SWEET,"n g aː m + p aː",0
611,"Tamang (Sahu)",west2415,28.0239,85.0563,Sino-Tibetan,BITTER,"k aː m p aː",SWEET,"n g aː m + p aː",0
618,"Tamang (Sahu)",west2415,28.0239,85.0563,Sino-Tibetan,BITTER,"k aː m p aː",SALTY,"t s aː t aː + ŋ a̤ː m p aː",0
619,"Tamang (Sahu)",west2415,28.0239,85.0563,Sino-Tibetan,BITTER,"k aː m p aː",SALTY,"t s aː t aː + ŋ a̤ː m p aː",0
